fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5.7,2012-03-23 20:50:00,-73.976708,40.751838,-73.98782800000002,40.744095,2.0
7.5,2014-10-23 12:47:00,-74.013897,40.715162,-74.007627,40.703847,2.0
10.0,2015-05-05 23:18:04,-73.99346923828125,40.72156143188477,-74.01019287109375,40.70550155639648,1.0
6.5,2012-07-30 16:44:25,-73.958005,40.765508,-73.948316,40.783885,1.0
7.0,2013-05-23 12:51:26,-73.981696,40.768435,-73.97982900000002,40.766311,1.0
5.3,2011-04-05 19:18:56,-73.989378,40.773392,-73.986928,40.761072,1.0
16.9,2012-01-21 13:25:00,-73.950103,40.780238,-73.989695,40.71917,1.0
7.0,2013-11-04 20:29:00,-73.97483000000003,40.752645,-73.983042,40.76139000000001,6.0
5.5,2014-12-22 11:33:00,-73.984062,40.746317,-73.97292,40.758587,1.0
7.7,2009-06-18 01:51:05,-73.997597,40.720992,-73.990206,40.746362,1.0
8.1,2009-11-20 11:49:00,-74.005535,40.750993,-74.005762,40.725853,1.0
6.1,2011-10-31 14:39:07,-73.955636,40.779808,-73.97389,40.788156,1.0
4.5,2011-11-09 20:42:00,-73.95817,40.76458,-73.953182,40.77163,5.0
7.0,2013-03-03 23:43:00,-73.97497299999998,40.755865,-73.98396,40.739927,1.0
5.5,2013-06-28 17:36:00,-73.982618,40.731187,-73.97994,40.72274,1.0
6.5,2011-08-17 01:05:47,-73.96140799999998,40.716424,-73.952028,40.73239,1.0
5.5,2013-02-27 21:11:04,-73.943588,40.795959,-73.955189,40.780067,1.0
12.5,2014-11-07 22:44:56,-73.986743,40.739978,-73.98678000000002,40.740038,1.0
6.5,2011-01-16 03:21:38,-73.987287,40.720205,-73.983615,40.73803,1.0
10.5,2014-08-04 17:39:08,-73.981913,40.759195,-73.983228,40.739787,1.0
25.5,2015-03-13 04:29:39,-73.9981918334961,40.75328826904297,-73.91110229492188,40.83813095092773,1.0
8.1,2010-03-03 11:10:21,-73.958939,40.763905,-73.980203,40.756207,1.0
6.5,2010-06-22 13:47:00,-73.976515,40.755347,-73.962197,40.76775,1.0
4.5,2012-11-11 15:37:00,-73.98688800000002,40.750423,-73.978085,40.753767,3.0
2.9,2009-11-29 16:23:00,-73.959202,40.771697,-73.96337199999998,40.771898,1.0
9.0,2014-07-25 13:39:00,-73.992575,40.74944,-73.997875,40.740942,2.0
13.0,2015-02-12 09:33:39,-74.00326538085938,40.70808792114258,-73.99108123779298,40.73078918457031,1.0
4.9,2012-08-13 15:08:00,-73.99470600000002,40.740205,-73.995242,40.731811,1.0
7.3,2010-05-24 23:21:00,-73.98442,40.768585,-73.973005,40.785998,2.0
11.7,2012-08-03 01:28:00,-73.99923299999998,40.73422,-73.951652,40.781837,5.0
6.1,2010-12-07 13:52:00,-73.973722,40.760655,-73.965862,40.766157,1.0
6.0,2015-01-05 06:59:20,-73.95606994628906,40.78761672973633,-73.9691848754883,40.7861328125,1.0
3.3,2009-04-24 23:54:18,-73.993057,40.762852,-73.98725300000002,40.767719,1.0
22.9,2012-06-07 12:11:00,-73.86609,40.771003,-73.979837,40.749188,1.0
11.0,2013-02-27 09:37:00,-74.001255,40.716207,-74.010482,40.729635,1.0
6.5,2010-04-23 13:03:00,-73.982538,40.766713,-73.97295,40.762628,1.0
5.7,2010-07-27 08:18:00,-73.985377,40.7538,-73.974478,40.759992,5.0
9.3,2010-09-24 23:15:00,-74.00395999999998,40.742512,-73.982105,40.765242,2.0
8.5,2011-10-09 13:42:00,-73.981305,40.784152,-73.989437,40.76003,1.0
8.9,2011-11-03 06:44:00,-73.956317,40.781677,-73.977142,40.75500200000001,6.0
7.7,2012-03-10 17:02:22,-73.973375,40.743663,-73.95999499999998,40.766734,1.0
9.5,2013-06-13 15:33:00,-73.994837,40.750087,-73.975328,40.765327,1.0
8.0,2013-01-28 17:36:41,-73.957874,40.7821,-73.96885400000002,40.797591,4.0
8.0,2013-08-05 14:13:00,-73.97224,40.765252,-73.983735,40.757645,1.0
57.33,2014-11-24 05:32:00,-73.78974000000002,40.64697,-73.94759,40.77201,1.0
6.1,2010-12-19 11:45:59,-73.955333,40.779557,-73.97615400000002,40.788248,2.0
5.3,2011-03-23 19:27:53,-73.982632,40.7582,-73.988373,40.752783,1.0
9.0,2013-01-27 20:58:32,-73.986898,40.776143,-73.98624699999998,40.75688,1.0
6.0,2015-03-18 23:23:08,-73.99309539794923,40.75761032104492,-74.0050277709961,40.73876190185547,1.0
6.5,2009-09-08 00:23:00,-73.986137,40.756257,-73.982648,40.73981,1.0
10.5,2010-09-01 11:11:25,-73.990909,40.73017,-73.97754300000003,40.761096,1.0
6.9,2012-03-27 21:29:48,-73.98716,40.760442,-73.981185,40.780597,1.0
26.5,2015-06-02 16:00:58,-73.97119140625,40.76404190063477,-74.01351165771484,40.71377182006836,5.0
7.3,2010-02-21 21:31:00,-73.99540999999998,40.724777,-73.992713,40.747928,1.0
26.9,2011-01-06 09:05:00,-73.991248,40.7503,-73.997302,40.68425,1.0
7.7,2011-08-08 18:35:00,-73.97577,40.751752,-73.955352,40.774178000000006,6.0
49.8,2012-02-04 15:13:45,-73.978771,40.75010200000001,-73.980611,40.750918,2.0
20.5,2013-05-13 15:15:00,-73.781852,40.644825,-73.822362,40.686777,1.0
8.0,2015-05-08 09:40:11,-73.9625015258789,40.75887680053711,-73.9571304321289,40.77448654174805,1.0
49.57,2009-09-02 14:13:00,-73.78605,40.642187,-73.981402,40.755477,4.0
5.5,2013-05-15 10:12:51,-73.980739,40.77825900000001,-73.982178,40.76918,1.0
18.0,2013-09-27 23:53:40,-73.963817,40.757542,-73.911197,40.767699,1.0
6.5,2011-11-27 15:30:32,-73.998874,40.738373,-73.978282,40.729527,1.0
14.5,2014-03-28 12:11:00,-73.972842,40.756315,-73.999163,40.731607,1.0
20.5,2015-05-07 18:48:02,-73.99238586425781,40.74926376342773,-73.9880142211914,40.73217010498047,3.0
4.9,2010-08-24 08:51:00,0.0,0.0,0.0,0.0,1.0
4.5,2012-02-10 08:40:00,-73.98700500000002,40.702482,-73.98716,40.69545,1.0
43.8,2012-10-02 10:24:08,-73.86492,40.770587,-73.985383,40.757911,4.0
8.5,2010-12-02 15:09:58,-73.981464,40.780838,-73.970929,40.800909,1.0
18.0,2013-11-11 17:23:23,-73.994188,40.751159,-73.966103,40.759553,1.0
7.3,2011-10-21 18:35:27,-73.963847,40.761478,-73.967389,40.753183,1.0
4.5,2014-05-12 11:58:42,-73.963151,40.798909,-73.97274,40.786843,1.0
14.0,2014-10-21 12:01:51,-73.95222,40.792541,-73.95226600000002,40.768866,1.0
6.9,2011-12-12 02:04:00,-73.988817,40.763575,-73.97026,40.784042,1.0
7.7,2009-10-24 20:12:39,-73.983554,40.770792,-73.971459,40.759306,1.0
4.5,2011-07-13 07:38:49,-73.99347900000002,40.75717,-74.004039,40.756753,1.0
8.1,2011-10-30 12:21:00,-74.005703,40.750692,-73.987788,40.734642,2.0
18.5,2012-05-09 16:51:38,-73.99105,40.756449,-74.007379,40.710347,1.0
7.3,2011-04-05 16:32:25,-73.961753,40.771345,-73.956593,40.78702,1.0
5.0,2014-01-26 16:10:18,-73.981831,40.7524,-73.987691,40.754702,1.0
9.0,2015-04-30 01:03:25,-73.9778594970703,40.75485229492188,-73.95392608642578,40.78218460083008,1.0
8.1,2011-08-13 13:05:00,-73.990045,40.756138,-74.004085,40.733042,1.0
6.0,2013-04-13 10:00:00,-73.977727,40.75273,-73.988392,40.762615,1.0
11.3,2011-03-19 18:55:00,-73.977575,40.786977,-73.977323,40.75315,2.0
9.5,2014-04-17 14:27:00,-73.972,40.749867,-73.98494000000002,40.754357,1.0
5.7,2011-02-26 03:21:32,-73.98719,40.719416,-73.996727,40.72052,1.0
7.5,2014-03-18 17:06:38,-73.981158,40.767707,-73.97476800000003,40.753624,1.0
9.5,2014-04-22 21:28:00,-73.980377,40.770047,-73.95402,40.772057,1.0
3.7,2010-12-11 07:45:00,-73.987282,40.72496500000001,-73.98284699999998,40.73092000000001,1.0
16.5,2011-03-08 19:24:00,-74.00535699999998,40.740923,-73.94577,40.778138,2.0
9.0,2013-10-26 17:59:52,-73.989352,40.730153,-74.010306,40.720018,1.0
10.1,2009-09-15 17:21:00,-74.001428,40.724413,-73.98994,40.715125,1.0
4.9,2010-09-06 15:46:00,-73.992597,40.74328,-73.996687,40.680222,1.0
2.9,2010-10-17 04:28:00,-73.851972,40.67982,-73.851972,40.67982,5.0
6.9,2011-10-23 19:09:09,-73.99170600000002,40.734469,-74.006411,40.74398400000001,2.0
49.8,2012-01-28 08:49:00,-73.951463,40.77842,-73.786547,40.639132,1.0
35.0,2013-05-10 10:38:00,-73.86358,40.767645,-73.79016999999997,40.643882,1.0
6.0,2015-02-19 09:10:00,-73.97740173339844,40.77936935424805,-73.9795913696289,40.764991760253906,5.0
6.5,2010-06-04 14:27:50,-73.976727,40.757432,-73.98804799999998,40.769724,1.0
6.9,2011-07-28 07:10:12,-73.96194100000002,40.771638,-73.97906400000002,40.757832,1.0
11.7,2011-10-22 23:41:09,-73.99118100000003,40.745854,-73.971851,40.791975,1.0
6.5,2012-05-13 08:28:24,-73.979691,40.776263,-73.996643,40.752905,1.0
13.3,2012-07-12 07:25:00,-73.956958,40.770757,-74.004598,40.742018,4.0
9.5,2012-12-10 19:14:00,-73.955727,40.782212,-73.98141700000002,40.771112,3.0
12.9,2011-09-03 01:24:00,-73.979665,40.766445,-73.91,40.760177,1.0
10.5,2012-07-01 02:25:14,-73.98499100000002,40.732278,-73.95082099999998,40.774835,1.0
8.0,2013-05-27 19:15:00,-73.971253,40.797902,-73.98004300000002,40.774557,5.0
6.5,2015-02-08 11:17:48,-73.98651123046875,40.742923736572266,-73.97376251220702,40.737884521484375,1.0
4.1,2009-12-15 21:46:00,-73.9673,40.763468,-73.971858,40.757125,1.0
57.33,2013-03-25 09:37:22,-73.777254,40.644816,-73.98095699999998,40.78287,3.0
14.1,2012-05-23 00:01:00,-74.004995,40.746697,-73.963705,40.710345,1.0
7.7,2012-06-04 12:44:23,-73.990262,40.756923,-73.977712,40.764476,2.0
12.0,2013-05-04 10:16:00,-73.94864,40.782205,-73.97284,40.759347,3.0
12.9,2010-04-07 17:16:09,-73.994303,40.728233,-73.99785200000002,40.721545,1.0
16.5,2011-09-22 04:02:19,-73.96255,40.760688,-73.93723299999998,40.832539,1.0
21.5,2012-10-26 00:23:00,-73.98995,40.762265,-73.917967,40.761797,1.0
4.5,2013-01-13 18:01:00,-73.992535,40.74314,-73.98307199999998,40.751418,5.0
14.5,2010-06-03 13:01:00,-74.00419699999998,40.7082,-73.956197,40.763362,1.0
3.3,2010-12-12 15:11:00,-73.97489200000003,40.753017,-73.978592,40.747928,1.0
11.3,2011-05-27 21:47:44,-73.945105948809,39.603177685149,-73.976635586324,40.749642965792,1.0
21.3,2012-04-30 10:13:03,-74.017095,40.70769,-73.958747,40.773227,1.0
9.0,2013-12-12 13:26:00,-73.99072199999998,40.770177,-73.988262,40.764237,2.0
23.0,2014-06-16 19:17:00,-74.011392,40.701707,-73.95105699999998,40.782812,3.0
5.3,2009-01-01 15:19:00,-73.949937,40.784427,-73.948735,40.773738,5.0
9.7,2010-04-29 23:09:42,-74.01065200000002,40.704483,-73.98493,40.719069,1.0
7.7,2012-07-01 19:32:25,-73.97426800000002,40.746745,-73.99398199999997,40.722603,1.0
16.5,2013-06-28 13:06:00,-73.966695,40.764387,-73.989805,40.725637,1.0
9.3,2009-08-03 07:26:38,-73.954756,40.769893,-73.987546,40.755515,1.0
12.1,2011-03-09 19:03:00,-73.995547,40.764847,-74.014698,40.716405,2.0
8.1,2011-09-03 13:55:00,-73.996732,40.747318,-73.980912,40.765198,1.0
11.7,2012-07-12 15:50:02,-73.97980799999998,40.784293,-73.987317,40.75581500000001,1.0
9.0,2014-11-23 09:53:00,-73.998028,40.764802,-73.992118,40.758192,2.0
8.1,2009-06-12 22:11:01,-73.991559,40.764665,-73.979812,40.749315,2.0
8.5,2013-02-05 14:46:00,-73.980122,40.74529,-73.995602,40.740922,5.0
14.5,2013-04-27 14:34:00,-73.976347,40.78319000000001,-73.981432,40.75324000000001,1.0
12.0,2015-05-08 21:16:38,-74.00410461425781,40.72550964355469,-73.99458312988281,40.75100708007813,2.0
34.5,2013-10-16 23:03:00,-73.94281,40.753722,-73.82233199999997,40.684702,6.0
5.3,2011-09-09 22:39:00,-74.011087,40.75332,-74.009745,40.752972,1.0
8.1,2012-04-06 07:07:00,-73.98246,40.731485,-73.959787,40.7624,1.0
21.5,2013-05-10 14:04:00,-74.011545,40.702702,-73.969825,40.764322,1.0
21.7,2009-09-12 02:01:27,-73.987225,40.719806,-73.98139599999998,40.663407,1.0
32.9,2011-04-15 17:11:47,-73.863003,40.76919,-74.008904,40.738808,1.0
4.5,2011-06-25 12:08:00,-73.961822,40.810397,-73.96135799999998,40.800252,2.0
3.7,2011-07-21 12:10:51,-73.953202,40.767866,-73.952347,40.772247,1.0
12.0,2012-10-21 12:15:09,-73.984727,40.774655,-73.962186,40.768772,4.0
8.5,2013-02-16 02:01:54,-73.978511,40.684489,-73.95553699999998,40.670114,1.0
12.5,2014-07-16 17:46:47,-73.99319,40.748127,-73.97599699999998,40.730679,1.0
8.0,2012-10-15 19:20:16,-73.98219300000002,40.76808,-73.99839200000002,40.760853,1.0
8.5,2015-03-20 21:18:06,-73.97406005859375,40.75969314575195,-73.9928970336914,40.75292205810547,2.0
6.5,2009-09-18 01:15:39,-73.983575,40.749411,-74.002993,40.749556,1.0
49.8,2011-03-02 16:33:00,-73.963848,40.76806,-73.787463,40.644598,1.0
9.3,2011-04-06 20:11:11,-74.001034930148,40.731704780777,-74.014608545692,40.709712565949005,2.0
7.0,2013-08-25 01:25:00,-73.98264499999998,40.758957,-73.966047,40.76212,5.0
16.0,2015-03-04 16:06:28,0.0,0.0,-73.9853286743164,40.77853393554688,1.0
13.7,2011-02-25 22:28:00,-73.989215,40.688577,-73.98689499999998,40.721247,1.0
4.9,2012-08-12 16:11:00,0.0,0.0,0.0,0.0,3.0
9.5,2013-05-04 16:46:19,-73.962587,40.761543,-73.98435500000002,40.742762,1.0
7.7,2010-09-09 15:03:00,-73.991047,40.765845,-73.98445699999998,40.763325,1.0
6.0,2012-12-29 14:10:00,-73.980717,40.760327,-73.98589799999998,40.768032,1.0
10.9,2010-07-27 17:43:27,-74.005459,40.750881,-73.97085799999998,40.764447,1.0
5.3,2011-02-01 21:30:00,-73.98074799999998,40.733845,-73.97255200000002,40.745968,1.0
20.5,2012-11-19 08:54:53,-73.942842,40.790074,-73.986311,40.743644,1.0
8.5,2009-11-24 23:42:01,0.0,0.0,0.0,0.0,1.0
6.5,2011-04-21 20:46:20,-73.99312900000002,40.721992,-73.98406800000002,40.737598,1.0
9.3,2011-05-09 13:47:00,-73.962525,40.77562,-73.976327,40.77652,1.0
51.5,2013-02-04 05:54:00,-73.77672700000002,40.64527,-73.98435699999997,40.693867,1.0
13.0,2013-09-27 09:30:26,-73.95156800000002,40.76974600000001,-73.934637,40.74622100000001,1.0
8.0,2013-11-06 16:09:00,-73.992132,40.729017,-73.980855,40.747637,1.0
11.0,2014-05-24 21:43:28,-73.986449,40.718138,-73.98467099999998,40.692107,1.0
21.5,2014-11-18 17:43:00,-73.945987,40.777622,-73.990255,40.75098,1.0
5.7,2011-02-11 08:01:07,-73.968083,40.75542,-73.980812,40.759709,1.0
8.9,2012-08-01 22:27:00,-73.989932,40.756073,-73.976148,40.758995,1.0
6.5,2012-11-04 15:15:12,-73.958066,40.781905,-73.943413,40.790331,2.0
5.5,2013-02-17 20:59:27,-73.970167,40.762613,-73.95793,40.770408,1.0
6.5,2010-07-27 00:05:14,-73.993616,40.718087,-73.974243,40.724764,1.0
12.9,2010-03-03 22:19:34,-73.972038,40.757746,-74.008211,40.722,2.0
10.5,2009-07-23 15:46:28,-73.98754699999998,40.770468,-73.999628,40.744852,1.0
13.3,2009-08-13 20:05:00,-73.952892,40.776028,-73.97905,40.713727,1.0
28.65,2009-03-24 08:39:00,-73.86265999999998,40.768835,-73.987347,40.744048,2.0
15.7,2009-07-09 21:57:00,-73.992275,40.743173,-73.972872,40.687435,2.0
7.5,2013-07-23 07:23:13,-73.94788,40.779059,-73.95411,40.790121,1.0
9.3,2009-05-23 21:17:53,-74.00359300000002,40.726395,-73.97739399999998,40.764012,1.0
4.1,2011-01-29 17:30:45,-73.967795,40.762833,-73.971687,40.757426,2.0
9.0,2012-09-21 17:29:53,-73.975999,40.748913,-73.984027,40.760337,2.0
10.9,2009-01-18 14:53:00,-74.002843,40.760465,-73.957627,40.770345,1.0
7.3,2009-09-18 14:51:38,-73.997074,40.722444,-73.979215,40.739862,1.0
49.15,2009-06-08 15:57:00,-73.970977,40.761342,-73.78299799999998,40.643932,1.0
8.5,2012-07-25 12:48:00,-73.987135,40.75303,-73.97202,40.759345,1.0
9.5,2013-07-25 10:16:00,-73.954541,40.763993,-73.96820699999998,40.760557,1.0
3.3,2010-08-02 18:56:00,-73.95668,40.775672,-73.952003,40.781238,2.0
16.9,2010-12-17 19:24:00,-73.991788,40.716138,-73.989767,40.756897,1.0
4.5,2010-02-17 22:01:00,-73.978978,40.74587,-73.992053,40.75072,2.0
8.5,2011-01-04 07:16:00,0.0,0.0,0.0,0.0,1.0
9.0,2013-05-30 08:11:34,-74.01603399999998,40.71549,-74.002318,40.729294,1.0
10.5,2014-12-21 13:02:00,-73.99641,40.74356,-73.96804,40.75937,2.0
8.0,2014-06-03 20:48:00,-73.96929499999997,40.754242,-73.987083,40.744987,5.0
18.5,2014-09-29 21:40:47,-74.006848,40.73056500000001,-73.95863299999998,40.775685,1.0
14.0,2015-01-31 18:17:13,-73.97357940673827,40.73820114135742,-73.98917388916014,40.75800323486328,4.0
15.0,2014-04-09 18:21:27,-73.987897,40.723975,-73.997807,40.756745,1.0
14.1,2011-08-23 21:40:06,-73.977763,40.786235,-74.005155,40.72910200000001,1.0
7.7,2012-04-08 11:28:44,-73.980214,40.780662,-73.955725,40.784249,2.0
6.1,2012-08-09 15:17:12,-74.009392,40.729042,-74.008498,40.743038,1.0
27.0,2013-08-12 23:27:00,-73.91099200000002,40.768772,-73.797205,40.780707,1.0
4.5,2010-04-06 07:09:00,-73.983162,40.760873,-73.994008,40.763215,1.0
4.9,2012-08-10 18:16:00,-73.987453,40.719835,-73.978163,40.725357,1.0
12.5,2014-02-04 21:17:00,-74.0067,40.744047,-73.984185,40.721495,1.0
6.5,2009-07-20 22:49:13,-73.972494,40.786631,-73.951551,40.781936,1.0
4.9,2010-05-22 23:10:00,-73.981123,40.77938,-73.970325,40.79411500000001,5.0
7.7,2011-05-28 22:59:22,-73.954052,40.680897,-73.98290899999998,40.677887,2.0
14.0,2015-04-22 20:25:36,-74.00800323486328,40.72304916381836,-73.97944641113281,40.73487091064453,1.0
6.9,2009-01-26 11:35:36,-73.957431,40.783487,-73.969346,40.765627,1.0
12.9,2010-07-28 06:38:39,-73.913703,40.765592,-73.96271899999998,40.76322,1.0
5.3,2010-12-22 09:35:48,-73.975562,40.759181,-73.965876,40.765313,2.0
8.5,2015-01-24 18:29:43,-73.9914321899414,40.74980926513672,-73.98981475830078,40.73380661010742,1.0
4.9,2010-04-05 04:01:21,-73.990263,40.756279,-73.992019,40.749919,1.0
8.0,2013-03-17 13:30:24,-73.990075,40.76143,-74.00580500000002,40.740111,1.0
14.0,2013-07-21 01:31:00,-73.97806700000002,40.763142,-74.00326,40.7176,1.0
6.9,2012-01-15 16:12:42,-73.947728,40.776227,-73.966257,40.763892,1.0
10.0,2012-10-05 17:32:28,-73.950491,40.77593,-73.96924,40.760539,1.0
7.0,2013-10-15 06:58:00,-73.995705,40.759647,-73.979222,40.75783,1.0
7.0,2013-10-21 17:27:00,-73.98208199999998,40.732027,-73.994442,40.729407,5.0
6.5,2011-07-09 10:38:46,-73.95414699999998,40.764049,-73.956102,40.778944,1.0
10.0,2013-03-28 01:40:00,-73.987987,40.719075,-74.006035,40.7401,1.0
8.5,2013-09-17 21:20:00,-73.955912,40.767807,-73.952927,40.785802,1.0
10.5,2014-11-03 15:12:00,-74.01108,40.7148,-74.00437,40.74947,2.0
8.9,2010-11-24 06:51:00,-73.961235,40.771637,-73.992385,40.750885,1.0
7.5,2013-07-25 21:24:00,-73.97107700000002,40.756197,-73.953703,40.77693,1.0
9.3,2010-06-28 19:13:00,-73.97113,40.795748,-73.988407,40.76409,2.0
35.3,2011-06-17 18:20:20,-74.00097199999998,40.735854,-73.87064699999998,40.77364,2.0
10.9,2012-02-13 21:19:52,-73.97556999999998,40.760981,-73.99414200000002,40.724798,1.0
5.0,2015-02-18 11:56:29,-73.97745513916014,40.75555038452149,-73.97277069091797,40.75173568725585,1.0
2.9,2011-12-13 19:51:00,-73.97889,40.785535,-73.98083199999998,40.782748,1.0
17.3,2012-07-03 09:03:55,-73.959577,40.809055,-73.973773,40.755472,1.0
4.5,2014-01-18 10:57:36,-73.97442099999998,40.788067,-73.980639,40.783071,1.0
57.33,2014-05-17 10:37:00,-73.984605,40.774862,-73.789845,40.646947,3.0
10.5,2009-05-06 22:02:00,-73.997162,40.722175,-73.97161,40.752865,3.0
4.5,2011-07-07 13:13:00,-73.985382,40.723455,-73.985382,40.723455,1.0
8.1,2010-01-27 18:40:49,-73.982477,40.768944,-73.968144,40.79320300000001,1.0
16.0,2013-11-11 08:48:00,-73.98825699999998,40.755675,-73.947092,40.775947,5.0
11.0,2013-12-03 22:01:16,-73.988508,40.744965,-73.95893000000002,40.76409,1.0
21.0,2014-10-25 22:10:00,-73.974525,40.778292,-73.936192,40.856342,1.0
4.5,2010-12-23 04:39:58,-73.98704000000002,40.733424,-73.975946,40.748366,1.0
12.1,2011-06-22 21:37:08,-73.99675699999997,40.725632,-73.98562199999998,40.767893,3.0
53.1,2012-05-01 13:55:28,-74.005589,40.751009,-74.17720200000002,40.691225,2.0
13.3,2009-11-25 18:41:41,-73.97922700000002,40.781923,-73.972826,40.758093,1.0
7.5,2014-08-20 08:14:00,-74.00229200000003,40.750992,-73.996945,40.735717,2.0
4.5,2009-05-24 21:59:02,-73.967027,40.804004,-73.975094,40.792814,2.0
7.7,2009-06-22 20:51:31,-73.981078,40.750548,-73.958017,40.781849,1.0
5.5,2014-05-05 13:58:00,-73.970267,40.788265,-73.978657,40.777455,6.0
6.2,2009-01-10 00:40:04,-73.982156,40.769672,-73.976453,40.787481,1.0
16.1,2010-01-01 03:33:00,-74.00925500000002,40.726032,-73.958708,40.759992,1.0
3.7,2011-04-08 17:33:00,-73.994617,40.739683,-73.98741,40.738938,2.0
14.5,2015-05-23 17:49:07,-73.99247741699219,40.75665283203125,-73.9788360595703,40.72565078735352,1.0
7.7,2009-02-16 13:05:00,-73.97372,40.738353,-73.971125,40.764202,1.0
8.5,2013-04-18 11:09:54,-73.95237,40.77222,-73.977827,40.783545,1.0
5.3,2010-01-31 21:55:04,-73.950703,40.771298,-73.971737,40.762172,1.0
16.5,2010-06-18 23:32:29,-73.986189,40.762308,-73.943348,40.835776,1.0
6.5,2009-10-14 08:22:00,-73.976455,40.775285,-73.969163,40.76407800000001,1.0
6.0,2013-10-11 20:32:00,-74.00015,40.732667,-73.97957,40.73555,5.0
14.0,2014-02-20 18:39:00,-73.968512,40.754992,-74.004207,40.742545,1.0
8.5,2014-08-15 07:03:00,-73.98318,40.73065,-73.99765,40.74661,6.0
9.5,2014-11-17 22:29:57,-73.99712099999998,40.736956,-73.999826,40.76139600000001,1.0
19.7,2010-10-19 09:34:00,-74.016963,40.705712,-73.972205,40.760587,1.0
4.1,2009-01-22 09:46:55,-73.959737,40.779391,-73.96079,40.77150200000001,1.0
5.7,2009-07-17 15:13:00,-73.982128,40.760327,-73.975167,40.752932,1.0
57.33,2013-09-12 19:30:00,-73.783798,40.648722,-74.001757,40.738507,2.0
17.3,2011-06-24 06:58:44,-73.99001700000002,40.689773,-73.989956,40.767384,1.0
10.1,2012-04-12 13:54:00,-73.960297,40.772912,-73.980197,40.754697,2.0
7.5,2013-01-23 07:25:15,-73.985109,40.768795,-73.985951,40.75578400000001,1.0
41.5,2013-04-27 12:13:00,-73.79037,40.643912,-73.921902,40.77272,1.0
12.5,2014-08-01 22:42:00,-74.007335,40.742642,-74.014352,40.702647,1.0
11.3,2012-03-23 13:05:19,-73.982736,40.7713,-73.97861800000003,40.75055,3.0
4.5,2012-11-19 21:35:00,-73.948945,40.8093,-73.95648800000002,40.815025,1.0
12.5,2013-11-21 07:59:40,-74.008165,40.73345,-73.97990899999998,40.738422,2.0
31.5,2014-03-13 21:35:21,-74.007217,40.707036,-73.94417,40.823862,1.0
8.1,2009-06-26 06:55:00,-73.97734,40.790267,-73.98472199999998,40.759967,5.0
5.0,2013-10-25 07:46:41,-73.989828,40.767281,-73.988553,40.77415300000001,1.0
9.0,2014-11-25 19:47:43,-73.984167,40.7292,-73.989438,40.747538,2.0
12.5,2009-03-29 19:40:00,-73.995777,40.73693400000001,-73.953468,40.70682,1.0
29.47,2010-06-07 19:03:00,-73.97579,40.759243,-73.864797,40.770402,2.0
7.3,2011-11-21 16:27:26,-73.958771,40.815326,-73.97801199999998,40.792089,1.0
4.1,2012-07-08 15:05:00,-73.955955,40.772097,-73.96021,40.766742,1.0
7.3,2009-01-19 16:29:00,-73.97694,40.75213,-73.977322,40.772483,2.0
4.9,2011-01-16 21:18:00,-73.959307,40.770187,-73.964603,40.759482,5.0
12.5,2014-09-17 13:33:53,-73.95094300000002,40.783214,-73.981833,40.769122,1.0
8.1,2009-06-25 10:44:00,-73.98204,40.778437,-73.958065,40.776727,1.0
3.3,2011-12-31 20:59:00,-73.99892,40.754925,-73.99633,40.75852,3.0
9.5,2015-01-28 12:54:24,-73.98453521728516,40.75835037231445,-73.99225616455078,40.74093246459961,1.0
48.9,2011-11-28 00:30:07,-73.78688100000002,40.641082,-73.987268,40.687268,1.0
12.1,2009-10-31 00:07:00,-73.988535,40.721427,-73.967127,40.76626,1.0
10.0,2013-06-16 13:00:28,-73.99686899999998,40.747667,-73.969091,40.75511,1.0
8.0,2014-01-14 15:23:09,-73.963786,40.773972,-73.968304,40.790691,1.0
7.4,2009-02-11 23:06:40,-73.989323,40.721662,-74.007104,40.70716,1.0
14.1,2010-11-17 11:17:23,-73.94765100000002,40.779201,-73.979004,40.75583,1.0
5.3,2011-04-06 22:29:50,-73.983091,40.742193,-73.996425,40.732,1.0
6.5,2011-06-13 12:41:30,-73.957894,40.773495,-73.979073,40.78171,1.0
9.7,2011-11-24 21:25:00,-73.974875,40.753037,-73.947762,40.770822,1.0
23.3,2010-07-21 20:20:49,-74.010322,40.718538,-73.94662,40.779885,1.0
3.7,2010-12-12 12:14:00,-74.008735,40.711827,-74.013345,40.705702,1.0
16.1,2011-10-30 00:13:32,-74.005136,40.718835,-73.97343000000002,40.785366,2.0
11.0,2014-02-08 13:28:00,-74.015815,40.711237,-74.00079000000002,40.734617,6.0
26.0,2014-06-13 00:59:00,-73.996107,40.732362,-73.976302,40.647597,1.0
13.3,2010-10-29 18:45:46,-73.97815200000002,40.685147,-73.984557,40.724854,3.0
12.1,2011-06-21 08:58:36,-73.999,40.7248,-73.9806,40.7549,0.0
10.0,2013-02-15 13:38:00,-73.99300500000003,40.742642,-73.973957,40.760402,2.0
8.9,2010-02-07 02:42:15,-73.964966,40.761687,-73.939688,40.798323,1.0
6.5,2011-04-02 21:47:21,-73.976322,40.780866,-73.97411,40.764805,1.0
31.33,2013-04-16 16:04:08,-73.863793,40.769626,-73.972305,40.750067,1.0
5.7,2009-01-06 08:24:45,-73.98498199999997,40.74488,-73.976661,40.75372700000001,1.0
